                                                     Реестр зарегистрированных в АГКГН                                               201.21

                                               географических названий объектов на 28.01.2019
                                                              Липецкая область
                                                               Количество записей - 2025

Регистр.                    Название                        Тип объекта              Административно-   Географические координаты Номенкл.
 номер               географического объекта                                         территориальная                                листа
                                                                                                           Широта        Долгота
                                                                                      (муниципальная)                               карты
                                                                                          привязка           Привязка к другим    масштаба
                                                                                                         географическим объектам 1 : 100 000

   1                            2                                3                            4                    5                  6

0078917   Липовка              село              Добровский район            52°50'            39°58'       N-37-116

0808960   Липовский            сельсовет         Воловский район             52°01'            37°58'       N-37-136

0079988   Лисоградка           деревня           Чаплыгинский район          53°31'            39°45'       N-37-092

0080036   Литвиновка           деревня           Воловский район             51°58'            38°07'       M-37-005

0079984   Лобанки              деревня           Данковский район            53°19'            38°49'       N-37-102

0080027   Лобановка            деревня           Тербунский район            52°06'            38°12'       N-37-137

0080005   Лобановка            деревня           Измалковский район          52°30'            38°11'       N-37-125

0079993   Лобачи               деревня           Данковский район            53°25'            38°59'       N-37-090

0080002   Лобовка              деревня           Долгоруковский район        52°26'            38°03'       N-37-125

0079966   Лобынцево            село              Становлянский район        52°59.6'          38°03.1'      N-37-113

0079089   Лозовая              деревня           Задонский район             52°19'            38°46'       N-37-138

0078485   Лозовка              деревня           Чаплыгинский район          53°23'            39°55'       N-37-092

0809245   Лозовский            сельсовет         Чаплыгинский район          53°23'            39°55'       N-37-092

0080019   Лозы                 деревня           Липецкий район              52°26'            39°12'       N-37-127

                                                                                          Стр. 41 из 82
   1                     2               3                     4                    5                     6
0078808   Локотцы            река                                       52°55'                38°00'   N-37-113
                                                                    левый приток р. Семенек
0080011   Локтево            деревня         Задонский район            52°24'                38°51'   N-37-126

0808961   Ломигорский        сельсовет       Воловский район            52°08'                37°51'   N-37-136

0078953   Ломигоры           село            Воловский район            52°08'                37°49'   N-37-136

0078568   Ломовое            село            Чаплыгинский район         53°17'                39°53'   N-37-104

0809246   Ломовской          сельсовет       Чаплыгинский район         53°17'                39°53'   N-37-104

0078754   Лопатино           ж.-д. ст.       Измалковский район         52°38'                38°06'   N-37-125

0669599   Лопатино           ж.-д.ст.(нп)    Измалковский район         52°38'                38°06'   N-37-125

0809149   Лубновский         сельсовет       Липецкий район             52°48'                39°21'   N-37-115

0080000   Луговая            деревня         Измалковский район         52°35'                37°50'   N-37-124

0108528   Лукошкино          деревня         Краснинский район          52°50'                38°40'   N-37-114

0080012   Лукошкино          деревня         Елецкий район              52°35'                38°48'   N-37-126

0078613   Лукошкинский       посёлок         Задонский район            52°37'                38°49'   N-37-126

0078841   Лукьяновка         деревня         Становлянский район        52°58'                38°15'   N-37-113

0809165   Лукьяновский       сельсовет       Становлянский район        52°58'                38°15'   N-37-113

0079968   Лутовиновка        деревня         Измалковский район         52°48'                37°58'   N-37-112

0079997   Лутовка            деревня         Долгоруковский район       52°25'                37°59'   N-37-124

0078885   Лутошкино          ж.-д. ст.       Краснинский район          52°51'                38°46'   N-37-114

0078861   Лутошкино          деревня         Краснинский район          52°51'                38°44'   N-37-114

0079094   Лух                река                                       52°17'                38°33'   N-37-138
                                                                    правый приток р. Снова
0108414   Лысовка            деревня         Краснинский район          52°55'                38°40'   N-37-114

0108529   Лысовка            деревня         Краснинский район          52°50'                38°42'   N-37-114

0009594   Любашевка          река                                       53°07'                38°07'   N-37-101
                                                                    правый приток р. Красивая Меча
0809247   Люблинский         сельсовет       Чаплыгинский район         53°24'                39°51'   N-37-092


                                                                                      Стр. 42 из 82
   1                         2               3                    4               5                  6
0079996   Лядовский              посёлок         Добровский район        52°54'       40°02'      N-37-117

0078971   Мазейка                село            Добринский район        52°05'       40°25'      N-37-141

0809013   Мазейский              сельсовет       Добринский район        52°05'       40°25'      N-37-141

0079973   Майково                деревня         Чаплыгинский район      53°11'       39°48'      N-37-104

0079972   Майково                деревня         Чаплыгинский район      53°15'       39°54'      N-37-104

0079969   Майоровка              деревня         Измалковский район      52°47'       37°59'      N-37-112

0080022   Маково                 деревня         Воловский район         52°08'       37°51'      N-37-136

0078774   Макрушина              деревня         Грязинский район        52°25'       39°51'      N-37-128

0079959   Малашевка              деревня         Липецкий район          52°44'       39°35'      N-37-116

0078625   Малая Боевка           село            Елецкий район           52°27'       38°33'      N-37-126

0080037   Малая Горчаковка       деревня         Воловский район         51°55'       38°07'      M-37-005

0079978   Малая Знаменка         деревня         Лев-Толстовский район   53°16'       39°19'      N-37-103

0079975   Малая Карповка         деревня         Лев-Толстовский район   53°19'       39°33'      N-37-104

0080024   Малая Киреевка         деревня         Тербунский район        52°14'       38°13'      N-37-137

0080032   Малая Матренка         деревня         Добринский район        52°05'       40°12'      N-37-141

0080020   Малая Отрада           деревня         Добринский район        52°20'       40°26'      N-37-129

0078968   Малая Плавица          деревня         Добринский район        52°09'       40°20'      N-37-141

0078589   Малая Суворовка        деревня         Елецкий район           52°38'       38°49'      N-37-126

0079998   Малая Чернава          деревня         Измалковский район      52°36'       37°50'      N-37-124

0078778   Малей                  село            Грязинский район        52°35'       39°51'      N-37-128

0079445   Малинино               село            Хлевенский район        52°16'       39°21'      N-37-139

0809227   Малининский            сельсовет       Хлевенский район        52°16'       39°21'      N-37-139

0079985   Малинки                деревня         Краснинский район       53°04'       38°46'      N-37-102

0078459   Малинки                село            Данковский район        53°19'       38°59'      N-37-102

0808991   Малинковский           сельсовет       Данковский район        53°21'       38°58'      N-37-090


                                                                                  Стр. 43 из 82
   1                         2               3                     4             5                  6
0079092   Малиновая Поляна       село            Тербунский район       52°09'       38°40'      N-37-138

0809064   Малобоевский           сельсовет       Елецкий район          52°27'       38°33'      N-37-126

0078593   Малое Панарино         деревня         Задонский район        52°24'       38°54'      N-37-126

0079960   Малоозёрский           посёлок         Добровский район       52°54'       39°58'      N-37-116

0079128   Малотроицкое           деревня         Краснинский район      52°52'       39°01'      N-37-115

0080023   Малые Борки            деревня         Тербунский район       52°06'       38°06'      N-37-137

0079970   Малые Бутырки          деревня         Становлянский район    52°56'       37°58'      N-37-112

0079962   Малые Выселки          деревня         Становлянский район    52°56'       38°26'      N-37-113

0078614   Малые Извалы           деревня         Елецкий район          52°31'       38°48'      N-37-126

0079977   Малые Иншаки           деревня         Лебедянский район      53°04'       39°03'      N-37-103

0267378   Малый Липовчик         деревня         Воловский район        52°02'       37°58'      N-37-136

0079987   Малый Лотошок          деревня         Становлянский район    53°02'       38°06'      N-37-101

0079071   Малый Мечек            деревня         Хлевенский район       52°15'       39°20'      N-37-139

0079222   Малый Хомутец          село            Добровский район       52°48'       39°45'      N-37-116

0079986   Мамоново               деревня         Краснинский район      53°03'       38°40'      N-37-102

0079061   Манино                 село            Хлевенский район       52°08'       39°21'      N-37-139

0079992   Маринки                деревня         Данковский район       53°31'       38°53'      N-37-090

0079967   Марково                деревня         Измалковский район     52°41'       38°12'      N-37-113

0078742   Марчуки                деревня         Елецкий район          52°31'       38°15'      N-37-125

0080015   Марьина                деревня         Долгоруковский район   52°22'       38°33'      N-37-126

0080018   Марьино                деревня         Задонский район        52°23'       39°07'      N-37-127

0108421   Марьино                деревня         Краснинский район      52°53'       38°58'      N-37-114

0078938   Марьино-Николаевка     село            Тербунский район       52°11'       38°16'      N-37-137

0079990   Масловка               деревня         Данковский район       53°23'       39°08'      N-37-091

0078837   Маслово                деревня         Становлянский район    52°46'       38°28'      N-37-113


                                                                                 Стр. 44 из 82
   1                          2               3                     4                     5                    6
0080006   Матвеевка               деревня         Измалковский район         52°36'                38°17'   N-37-125

0080035   Матвеевка               деревня         Добринский район           51°58'                40°17'   M-37-009

0079043   Матренка                река                                       52°02'                39°45'   N-37-140
                                                                         левый приток р. Усмань
0078972   Матренка                река                                       52°14'                40°04'   N-37-141
                                                                         правый приток р. Байгора
0079477   Матыра                  река                                       52°38'                39°41'   N-37-128
                                                                         левый приток р. Воронеж
0806687   Матырское               водохранилище                              52°35'                39°44'   N-37-128
                                                                         на р. Матыра
0080016   Матюшкино               деревня         Задонский район            52°38'                38°57'   N-37-126

0078684   Маховище                село            Липецкий район             52°24'                39°19'   N-37-127

0080004   Маховщина               деревня         Долгоруковский район       52°29'                38°14'   N-37-125

0079421   Махоново                село            Добровский район           52°54'                39°47'   N-37-116

0809034   Махоновский             сельсовет       Добровский район           52°54'                39°47'   N-37-116

0108417   Машенино                деревня         Краснинский район          52°51'                38°52'   N-37-114

0080007   Маяк                    посёлок         Елецкий район              52°30'                38°16'   N-37-125

0078467   Медведево               деревня         Лебедянский район          53°04'                38°50'   N-37-102

0079991   Медведчино              деревня         Данковский район           53°28'                39°03'   N-37-091

0078631   Медовка                 село            Усманский район            52°04'                39°35'   N-37-140

0080008   Мезиново                деревня         Измалковский район         52°30'                38°10'   N-37-125

0078569   Мелеховое               деревня         Чаплыгинский район         53°08'                39°57'   N-37-104

0809051   Меньшеколодезский       сельсовет       Долгоруковский район       52°15'                38°25'   N-37-137

0079410   Меньшой Колодезь        село            Долгоруковский район       52°15'                38°25'   N-37-137

0080001   Метелкино               деревня         Измалковский район         52°40'                38°01'   N-37-125

0080030   Мещерка                 посёлок         Усманский район            52°17'                39°38'   N-37-140

0079072   Мещерка                 река                                       52°14'                39°21'   N-37-139
                                                                         левый приток р. Воронеж
0079971   Мещерка                 село            Становлянский район        52°58'                37°54'   N-37-112

                                                                                           Стр. 45 из 82
   1                       2               3                      4                5                  6
0079080   Мирное               село             Задонский район         52°26.3'       38°56.6'    N-37-126

0108419   Мирный               посёлок          Задонский район         52°44'         38°56'      N-37-114

0079994   Мирный               посёлок          Данковский район        53°22'         38°56'      N-37-090

0080017   Миролюбовка          деревня          Задонский район         52°26'         38°52'      N-37-126

0078549   Митягино             село             Лев-Толстовский район   53°12'         39°44'      N-37-104

0078550   Митягино             ж.-д. ст.        Лев-Толстовский район   53°14'         39°42'      N-37-104

0669602   Митягино             ж.-д.ст.(нп)     Лев-Толстовский район   53°14'         39°42'      N-37-104

0078843   Михайловка           деревня          Становлянский район     52°58'         38°12'      N-37-113

0080014   Михайловка           деревня          Долгоруковский район    52°21'         38°33'      N-37-126

0079406   Михайловка           деревня          Тербунский район        52°02'         38°27'      N-37-137

0079129   Михайловка           село             Лебедянский район       52°55'         39°28'      N-37-115

0078910   Михайловка           деревня          Елецкий район           52°43'         38°34'      N-37-114

0080039   Михайловский         посёлок          Долгоруковский район    52°15'         38°29'      N-37-137

0809166   Михайловский         сельсовет        Становлянский район     52°59'         38°09'      N-37-113

0080048   Мишино               деревня          Воловский район         52°08'         37°51'      N-37-136

0078906   Мокрое               село             Краснинский район       52°59'         38°38'      N-37-114

0079141   Мокрое               село             Лебедянский район       52°54'         39°25'      N-37-115

0078792   Мокрый Семенек       деревня          Измалковский район      52°45'         37°55'      N-37-112

0080040   Молодовка            деревня          Долгоруковский район    52°19'         38°25'      N-37-137

0080191   Монаенки             село             Краснинский район       53°03'         38°42'      N-37-102

0078907   Морево               деревня          Краснинский район       52°46'         38°36'      N-37-114

0080061   Морская              деревня          Становлянский район     52°45'         38°32'      N-37-114

0078635   Московка             деревня          Усманский район         52°11'         39°46'      N-37-140

0080045   Московка             деревня          Добринский район        52°06'         40°27'      N-37-141

0078634   Московка             останов. пункт   Усманский район         52°11'         39°46'      N-37-140


                                                                                   Стр. 46 из 82
   1                       2                  3                     4             5                  6
0079042   Московка                село            Усманский район        52°15'       39°51'      N-37-140

0080060   Мочилки                 деревня         Лебедянский район      52°59'       38°54'      N-37-114

0078790   Мульгино                деревня         Измалковский район     52°41'       37°56'      N-37-112

0079091   Муравьевка              деревня         Хлевенский район       52°06'       38°53'      N-37-138

0080188   Мураевка                деревня         Чаплыгинский район     53°12'       39°47'      N-37-104

0080064   Муромцево               деревня         Измалковский район     52°34'       37°52'      N-37-124

0080046   Мухино                  деревня         Задонский район        52°18'       38°54'      N-37-138

0080187   Мценка                  деревня         Становлянский район    52°59'       38°16'      N-37-113

0078838   Мягкое                  село            Измалковский район     52°41'       38°11'      N-37-113

0080196   Набережанские Выселки   деревня         Воловский район        51°59'       38°06'      M-37-005

0808962   Набережанский           сельсовет       Воловский район        51°58'       38°07'      M-37-005

0080055   Набережная 1-я          деревня         Долгоруковский район   52°29'       38°10'      N-37-125

0080054   Набережная 2-я          деревня         Долгоруковский район   52°29'       38°11'      N-37-125

0078962   Набережное              ж.-д. ст.       Воловский район        51°58'       38°07'      M-37-005

0079443   Набережное              село            Воловский район        51°58'       38°07'      M-37-005

0078496   Набережное              село            Чаплыгинский район     53°25'       39°37'      N-37-092

0079307   Набоково                деревня         Тербунский район       52°06'       38°13'      N-37-137

0079402   Нагорное                село            Тербунский район       52°06'       38°10'      N-37-137

0080190   Надеждино               деревня         Лебедянский район      53°06'       39°04'      N-37-103

0080056   Надеждино               деревня         Долгоруковский район   52°22'       38°17'      N-37-125

0080043   Наливкино               деревня         Добринский район       52°06'       40°20'      N-37-141

0080042   Наливкино               деревня         Добринский район       52°09'       40°32'      N-37-142

0078497   Нарышкино               село            Чаплыгинский район     53°22'       39°55'      N-37-092

0078935   Натальевка              деревня         Воловский район        52°06'       38°03'      N-37-137

0078965   Натальино               деревня         Добринский район       52°15'       40°15'      N-37-141


                                                                                  Стр. 47 из 82
   1                          2                 3                     4               5                  6
0080192   Натальино                 деревня         Данковский район       53°16'         38°54'      N-37-102

0078599   Невежеколодезное          деревня         Задонский район        52°31'         38°55'      N-37-126

0080065   Недоходовка               деревня         Измалковский район     52°38'         37°58'      N-37-124

0080058   Нейманский                посёлок         Добровский район       52°53'         39°54'      N-37-116

0080195   Нелядино                  деревня         Данковский район       53°34'         39°00'      N-37-091

0080050   Немерзь                   деревня         Задонский район        52°22'         39°07'      N-37-127

0079110   Нережа                    село            Задонский район        52°19'         38°45'      N-37-138

0080057   Нестеровка                деревня         Долгоруковский район   52°29'         38°19'      N-37-125

0080053   Нетсево                   деревня         Елецкий район          52°27'         38°27'      N-37-125

0080047   Нечаевка                  деревня         Хлевенский район       52°08'         39°20'      N-37-139

0080051   Нечаевка                  деревня         Задонский район        52°29'         38°58'      N-37-126

0080052   Нечаево                   деревня         Задонский район        52°28'         38°52'      N-37-126

0079139   Нижнебрусланово           деревня         Лебедянский район      52°54'         39°02'      N-37-115

0809065   Нижневоргольский          сельсовет       Елецкий район          52°36'         38°27'      N-37-125

0078882   Нижнедрезгалово           село            Краснинский район      52°45'         38°50'      N-37-114

0079378   Нижнее Большое            село            Воловский район        51°59'         37°54'      M-37-004

0078624   Нижнее Казачье            село            Задонский район        52°21'         38°48'      N-37-126

0080197   Нижнее Чесночное          село            Воловский район        51°55.6'       38°03.7'    M-37-005

0809228   Нижне-Колыбельский        сельсовет       Хлевенский район       52°11'         38°59'      N-37-138

0080044   Нижнематренские Выселки   деревня         Добринский район       52°13'         40°13'      N-37-141

0809014   Нижнематренский           сельсовет       Добринский район       52°16'         40°07'      N-37-141

0078717   Нижний Воргол             село            Елецкий район          52°34'         38°24'      N-37-125

0079095   Нижний Ломовец            село            Долгоруковский район   52°15'         38°39'      N-37-138

0079098   Нижняя Колыбелька         село            Хлевенский район       52°11'         38°59'      N-37-138

0079382   Нижняя Матренка           село            Добринский район       52°16'         40°07'      N-37-141


                                                                                      Стр. 48 из 82
   1                           2               3                     4                     5                    6
0079396   Нижняя Мосоловка         село            Усманский район             52°05'             40°04'     N-37-141

0080194   Нижняя Павловка          деревня         Данковский район            53°28'             39°02'     N-37-091

0616345   Низкоголый Лог           балка                                       51°59'             39°07'     M-37-007
                                                                           примыкает к р.Дон справа
0080113   Никанорово               деревня         Добринский район            52°09'             40°34'     N-37-142

0108415   Николаевка               деревня         Измалковский район          52°38'             38°08'     N-37-125

0080193   Николаевка               деревня         Данковский район            53°16'             38°39'     N-37-102

0080189   Николаевка               деревня         Лев-Толстовский район       53°14'             39°33'     N-37-104

0080063   Николаевка               деревня         Измалковский район          52°37'             37°49'     N-37-124

0080059   Николаевка               деревня         Добровский район            52°43'             39°55'     N-37-116

0080062   Николаевка               деревня         Краснинский район           52°49'             38°42'     N-37-114

0080038   Николаевка               деревня         Долгоруковский район        52°19'             38°03'     N-37-137

0078978   Николаевка               деревня         Добринский район            52°15'             40°36'     N-37-142

0078735   Николаевка               деревня         Елецкий район               52°38'             38°08'     N-37-125

0078954   Никольские Выселки       село            Усманский район             51°57'             39°47'     M-37-008

0809208   Никольский               сельсовет       Усманский район             52°10'             39°40'     N-37-140

0669601   Никольское               деревня         Измалковский район          52°38'             38°03'     N-37-125

0078920   Никольское               село            Липецкий район              52°44'             39°41'     N-37-116

0078921   Никольское               деревня         Добровский район            52°56'             39°36'     N-37-116

0078936   Никольское               деревня         Тербунский район            52°02'             38°24'     N-37-137

0080111   Никольское               деревня         Воловский район             51°56'             38°10'     M-37-005

0078499   Никольское               деревня         Чаплыгинский район          53°21'             39°56'     N-37-092

0108404   Никольское               село            Данковский район            53°24'             39°08'     N-37-091

0080147   Никольское               село            Задонский район             52°36'             39°02'     N-37-127

0080130   Никольское               деревня         Воловский район             52°04'             38°07'     N-37-137

0078869   Никольское               село            Краснинский район           52°58'             38°34'     N-37-114

                                                                                             Стр. 49 из 82
   1                          2               3                     4             5                  6
0079395   Никольское              село            Добринский район       52°18'       40°09'      N-37-141

0079030   Никольское              село            Усманский район        52°10'       39°40'      N-37-140

0078498   Никольское              село            Чаплыгинский район     53°25'       39°40'      N-37-092

0078659   Никольское              село            Липецкий район         52°21'       39°14'      N-37-127

0078752   Никольское 2-е          деревня         Измалковский район     52°36'       38°03'      N-37-125

0080114   Никольское 2-е          деревня         Добринский район       52°08'       40°12'      N-37-141

0080115   Никольское 2-е          деревня         Добринский район       52°14'       40°22'      N-37-141

0080117   Новая                   деревня         Добринский район       52°04'       40°14'      N-37-141

0108399   Новая                   деревня         Данковский район       53°29'       38°56'      N-37-090

0080177   Новая                   деревня         Измалковский район     52°51'       37°52'      N-37-112

0080165   Новая                   деревня         Краснинский район      52°56'       38°45'      N-37-114

0078685   Новая Воскресеновка     деревня         Задонский район        52°21'       39°02'      N-37-127

0079118   Новая Деревня           деревня         Липецкий район         52°44'       39°24'      N-37-115

0080118   Новая Жизнь             деревня         Добринский район       52°19'       40°14'      N-37-141

0080134   Новая Каменка           деревня         Тербунский район       52°13'       38°16'      N-37-137

0080140   Новая Слободка          деревня         Воловский район        52°07'       37°54'      N-37-136

0108411   Новики                  деревня         Данковский район       53°19'       38°48'      N-37-102

0080170   Новиково                деревня         Становлянский район    52°55'       38°13'      N-37-113

0080136   Новинка                 деревня         Долгоруковский район   52°15'       38°23'      N-37-137

0078842   Новоалександровка       деревня         Становлянский район    52°40'       38°22'      N-37-125

0080139   Новоалексеевка          деревня         Воловский район        52°04'       37°56'      N-37-136

0809150   Новодеревенский         сельсовет       Липецкий район         52°44'       39°24'      N-37-115

0078665   Новодмитриевка          село            Липецкий район         52°39'       39°14'      N-37-127

0809151   Новодмитриевский        сельсовет       Липецкий район         52°39'       39°14'      N-37-127

0809229   Ново-Дубовский          сельсовет       Хлевенский район       52°18'       39°13'      N-37-139


                                                                                  Стр. 50 из 82
   1                       2               3                     4             5                  6
0079447   Новое Дубовое        село            Хлевенский район       52°18'       39°13'      N-37-139

0078491   Новое Петелино       село            Чаплыгинский район     53°31'       39°44'      N-37-092

0079323   Новое Ракитино       село            Лебедянский район      53°03'       39°11'      N-37-103

0080145   Новониколаевка       деревня         Липецкий район         52°38'       39°26'      N-37-127

0808992   Новоникольский       сельсовет       Данковский район       53°12'       39°09'      N-37-103

0079336   Новоникольское       село            Данковский район       53°12'       39°09'      N-37-103

0080181   Новопавловка         деревня         Чаплыгинский район     53°11'       39°49'      N-37-104

0080137   Новопавловка         деревня         Воловский район        52°01'       37°59'      N-37-136

0078655   Новопетровка         село            Добринский район       52°12'       40°39'      N-37-142

0108406   Новопетровский       посёлок         Данковский район       53°19'       38°48'      N-37-102

0080157   Новопетровский       хутор           Долгоруковский район   52°22'       38°26'      N-37-125

0080125   Новопокровка         деревня         Задонский район        52°11'       38°47'      N-37-138

0809248   Новополянский        сельсовет       Чаплыгинский район     53°11'       39°49'      N-37-104

0079346   Новополянье          село            Чаплыгинский район     53°11'       39°49'      N-37-104

0078815   Новоселки            деревня         Становлянский район    52°54'       38°03'      N-37-113

0080151   Новоселье            деревня         Задонский район        52°35'       38°50'      N-37-126

0078919   Новоселье            деревня         Добровский район       52°53'       39°38'      N-37-116

0108389   Новосеменовка        деревня         Чаплыгинский район     53°30'       39°41'      N-37-092

0080171   Новосёлки            деревня         Становлянский район    52°55'       38°15'      N-37-113

0080133   Новосёлки            деревня         Воловский район        52°01'       38°07'      N-37-137

0809186   Новосильский         сельсовет       Тербунский район       52°05'       38°38'      N-37-138

0079107   Новосильское         село            Тербунский район       52°05'       38°38'      N-37-138

0108405   Новоспасское         село            Становлянский район    53°01'       38°04'      N-37-101

0108400   Новотроицкое         деревня         Данковский район       53°28'       38°46'      N-37-090

0078727   Новотроицкое         село            Долгоруковский район   52°23'       38°03'      N-37-125


                                                                               Стр. 51 из 82
   1                          2               3                   4                       5                   6
0079056   Новоуглянка             село            Усманский район             52°01'            39°46'     N-37-140

0079347   Новочемоданово          село            Лев-Толстовский район       53°15'            39°43'     N-37-104

0809132   Новочемодановский       сельсовет       Лев-Толстовский район       53°15'            39°43'     N-37-104

0079384   Новочеркутино           село            Добринский район            52°19'            40°24'     N-37-141

0809015   Новочеркутинский        сельсовет       Добринский район            52°19'            40°24'     N-37-141

0080138   Новый                   посёлок         Воловский район             52°02'            37°45'     N-37-136

0078460   Новый Копыл             деревня         Лебедянский район           53°01'            38°52'     N-37-102

0078597   Новый Ольшанец          село            Елецкий район               52°38'            38°41'     N-37-126

0080141   Новый Свет              посёлок         Добринский район            52°26'            40°13'     N-37-129

0078705   Оберец                  село            Измалковский район          52°36'            37°48'     N-37-124

0080160   Овечьи Воды             деревня         Долгоруковский район       52°22.7'          37°59.8'    N-37-124

0108393   Огарево                 деревня         Данковский район            53°33'            38°47'     N-37-090

0078825   Огневка                 деревня         Становлянский район         52°54'            38°18'     N-37-113

0809167   Огневский               сельсовет       Становлянский район         52°54'            38°15'     N-37-113

0079353   Одоевщино               село            Данковский район            53°16'            38°51'     N-37-102

0079400   Ожога                   село            Воловский район             52°03'            38°06'     N-37-137

0808963   Ожогинский              сельсовет       Воловский район             52°02'            38°06'     N-37-137

0078846   Озерки                  деревня         Становлянский район         52°49'            38°08'     N-37-113

0080128   Озерки                  деревня         Долгоруковский район        52°19'            38°31'     N-37-138

0616879   Озерки                  река                                        52°03'            38°35'     N-37-138
                                                                          левый приток р.Голая Снова
0080169   Озерки                  деревня         Становлянский район         52°51'            38°18'     N-37-113

0080122   Озерки                  деревня         Усманский район             52°09'            39°59'     N-37-140

0079344   Озерки                  деревня         Лев-Толстовский район       53°17'            39°43'     N-37-104

0079108   Озерки                  село            Тербунский район            52°05'            38°45'     N-37-138

0809187   Озерский                сельсовет       Тербунский район            52°05'            38°45'     N-37-138
